user,item
99,5797
99,5775
99,5758
99,1484
99,5722
99,5810
99,5721
99,8761
99,5676
99,1444
99,5660
99,5650
99,3208
99,5695
99,6403
99,2731
99,9754
99,6704
99,6020
99,8917
99,2752
99,8894
99,6014
99,9013
99,6012
99,5984
99,5983
99,5897
99,4181
99,5877
99,5867
99,6006
99,6442
99,6498
99,7888
99,8727
99,4216
99,6985
99,6950
99,5686
99,4174
99,7753
99,6194
99,6889
99,6874
99,6830
99,6807
99,6804
99,6789
99,6896
99,6232
99,5392
99,4201
99,4571
99,7104
99,7091
99,4238
99,7164
99,7075
99,7351
99,7039
99,7171
99,5390
99,7023
99,6989
99,7239
99,7292
99,7169
99,5578
99,3055
99,6788
99,6623
99,6602
99,7823
99,6589
99,6556
99,9987
99,6642
99,6552
99,6521
99,4235
99,6519
99,6509
99,10983
99,2719
99,6550
99,9791
99,9770
99,8702
99,6783
99,6780
99,6741
99,7799
99,5236
99,5234
99,6655
99,6724
99,6701
99,2721
99,6675
99,6670
99,4612
99,6645
99,6719
99,9042
99,5800
99,4436
99,4914
99,300
99,4919
99,11610
99,8827
99,4924
99,4955
99,4957
99,4960
99,4968
99,11649
99,1432
99,4984
99,4985
99,44
99,4986
99,4995
99,5102
99,10599
99,5093
99,11767
99,5086
99,11704
99,8684
99,5055
99,5004
99,9224
99,9236
99,1552
99,9402
99,4996
99,5019
99,11771
99,11607
99,4909
99,4831
99,4836
99,11378
99,11383
99,11389
99,11399
99,11471
99,4837
99,11478
99,4847
99,10646
99,4853
99,5271
99,4860
99,4879
99,5319
99,11496
99,9251
99,9310
99,11516
99,9368
99,4681
99,4906
99,11580
99,4896
99,9391
99,4891
99,4886
99,4883
99,4882
99,6201
99,4893
99,5113
99,11665
99,2090
99,5528
99,5323
99,5498
99,5484
99,9181
99,5281
99,4153
99,5439
99,5437
99,5545
99,2669
99,4154
99,5284
99,5436
99,1002
99,5135
99,9089
99,5289
99,9131
99,891
99,9139
99,8785
99,1409
99,5408
99,5150
99,1520
99,5152
99,5569
99,5149
99,5189
99,5197
99,5200
99,5229
99,5560
99,5557
100,4408
100,4228
100,40
100,39
100,4692
100,4145
100,4162
100,44
100,7404
100,16
100,37
100,10640
100,2850
100,8968
100,41
101,2731
101,4743
101,4255
101,5249
101,5967
101,4141
101,9695
101,4258
101,5464
101,9681
101,1441
101,6203
101,8710
101,8855
101,2661
101,4275
101,16
101,10661
101,10667
101,1446
101,10707
101,8879
101,8935
101,8804
101,5433
101,8756
101,5492
101,5890
101,8696
101,89
101,1411
101,4405
101,639
101,875
101,73
101,967
101,4198
101,10625
101,10564
101,4177
101,9804
101,4296
101,2428
101,8956
101,4311
101,18
101,4159
101,4146
101,4112
101,10579
101,971
101,977
101,9150
101,8769
101,8695
101,4621
101,4144
101,4143
101,4137
101,4114
101,1410
101,20
101,4200
101,4117
101,5387
101,4167
101,4158
101,4168
101,1408
101,4232
101,4236
101,4136
101,874
101,869
101,2205
101,2689
101,2850
101,5283
101,4138
101,4140
101,61
101,877
101,4213
101,5243
101,8744
101,5256
101,57
101,8489
101,55
101,7408
101,2720
101,2719
101,10654
101,8688
101,4442
101,4192
101,5457
101,5281
101,56
101,4408
101,10602
101,5269
101,39
101,44
101,10676
101,5255
101,5254
101,4318
101,2199
101,9217
101,5196
101,4261
101,5202
101,4244
101,5274
102,4385
102,9608
102,63
102,4612
102,7505
102,8975
102,4146
102,16
102,4249
102,7482
102,7445
102,5562
102,8098
102,4342
102,9103
102,4329
102,150
102,1517
102,4338
102,5633
102,11067
102,9033
102,4242
102,1445
102,9165
102,4145
102,4130
102,4162
102,4333
102,4163
103,4855
103,87
103,10705
103,11157
103,4281
103,7435
103,50
103,11147
103,9623
103,7472
103,7526
103,1439
103,11070
103,7432
103,1461
103,4570
103,4230
103,5366
103,4612
103,11016
103,4949
103,11010
103,11017
103,4532
103,55
103,10728
103,9330
103,10933
103,10579
103,4285
103,5460
103,10993
103,7883
103,4615
103,1725
103,16
103,8318
103,4182
103,4226
103,2205
103,10599
103,9171
103,2692
103,49
103,4204
103,4847
103,1665
103,4735
103,7933
103,4223
103,2793
103,3040
103,1594
103,9604
103,4772
103,10775
103,9177
103,3012
103,4229
103,10984
103,9524
104,4249
104,9120
104,8431
104,8883
104,6426
104,36
104,8833
104,4210
104,4277
104,5190
104,2681
104,17
104,44
104,8787
104,8834
104,9678
105,8984
105,4413
105,872
105,11101
105,509
105,140
105,3411
105,3804
105,2690
105,2670
105,5211
105,3579
105,11796
105,11737
105,3609
105,4835
105,5855
105,17
105,10773
105,341
105,7669
105,2724
105,8861
105,335
105,8006
105,8240
105,11312
105,58
105,9728
105,7625
105,11090
106,44
106,8489
106,10666
106,5364
106,10580
106,55
106,5283
106,8781
106,8862
106,5228
106,8696
107,5194
107,5334
107,873
107,5356
107,5298
107,49
107,4145
107,8980
107,4615
107,2696
107,4218
107,4213
107,5193
107,9254
107,4462
107,4179
107,8855
107,4617
107,10667
107,53
107,4133
107,4111
107,2681
107,4318
107,73
107,2660
107,4155
107,4142
107,8866
107,4313
107,9579
107,4130
107,4126
107,4409
107,1404
107,10639
107,4291
107,5346
107,4259
107,4183
107,10666
107,18
107,10563
107,5190
107,4161
107,4181
107,2724
107,4113
107,1436
107,52
107,4244
107,8773
107,4162
107,5239
107,8751
107,8754
107,10728
107,4163
107,10579
107,4277
107,30
107,639
107,8697
107,4190
107,4405
107,2709
107,20
107,8701
107,8862
107,4584
107,4312
107,5446
107,4117
107,1427
107,4539
107,9330
107,884
107,4152
107,4408
107,4120
107,4147
107,4612
107,4114
107,8880
107,4257
107,4146
107,4297
107,10673
107,4154
107,4611
107,4137
107,8741
107,5182
107,4125
107,4191
108,8694
108,5190
108,884
108,873
108,1455
108,5347
108,10670
108,18
108,8846
108,5487
108,4210
108,5262
109,4176
109,26
109,4220
109,1455
109,46
109,49
109,30
109,20
109,58
109,18
109,22
110,5394
110,5184
110,18
110,9534
110,6181
110,5388
110,8674
110,4149
110,5363
110,10638
110,8887
110,4204
110,5272
110,5352
110,1404
110,4254
110,5967
110,10580
110,8754
110,8732
110,5239
110,5283
110,5358
110,1441
111,8887
111,8761
111,8731
111,4296
111,8751
111,5436
111,4261
111,8774
111,4242
111,8732
111,4257
111,8704
112,9924
112,6004
112,6093
112,2959
112,18
112,221
112,2327
112,8169
112,6318
112,587
112,6592
112,2964
112,8495
112,9483
112,2682
112,9863
112,265
112,7250
113,8781
113,4230
113,5369
113,5364
113,5242
113,5890
113,9496
113,10638
113,2696
113,37
113,4211
113,10580
113,36
113,2684
113,38
113,8785
113,5228
114,4261
114,4246
114,5363
114,6181
114,5245
114,1429
114,5406
114,5277
114,5421
114,7560
114,5368
114,5487
114,973
114,4125
114,4145
114,5228
114,597
114,3363
114,60
114,8757
114,47
114,4249
114,5397
114,5398
114,8853
114,5193
114,8883
114,4114
114,1442
114,6161
114,8851
114,9154
114,31
114,8814
114,10666
114,4242
114,1441
114,6358
114,4210
114,8831
114,9682
114,10667
114,9662
114,44
114,8806
114,8750
114,10641
114,4176
114,3388
114,1443
114,5364
115,4137
115,4146
115,4143
115,4612
115,4255
115,4141
115,9496
115,19
115,4210
115,6181
115,1440
115,4145
115,4142
115,10639
115,4140
116,5198
116,4231
116,8674
116,5214
116,10759
116,2691
116,10582
116,4197
116,2428
116,20
116,8702
116,1421
116,6041
116,7398
116,52
116,8678
117,10599
117,8782
117,8820
117,10666
117,8489
117,2684
117,5258
117,2701
117,30
117,5349
117,2672
117,1410
117,1420
117,8692
117,4190
117,10640
117,10642
117,20
117,2680
117,4130
117,9524
117,2876
117,2673
117,2687
117,8742
117,9217
117,8754
117,8818
117,8691
117,8750
117,5363
117,4611
117,8740
117,5190
117,2692
117,4147
117,2669
117,4113
117,4242
117,8851
117,8756
117,2659
117,8780
117,10611
117,4539
117,8696
117,8741
117,3047
117,3055
117,2696
117,1409
117,8738
118,4153
118,10566
118,4125
118,4154
118,4318
118,4152
118,8935
118,20
118,4117
118,4884
118,5337
118,8706
118,4113
118,8951
118,1413
118,4155
118,8780
118,2205
118,4108
118,5387
118,1436
118,4109
118,8952
118,4617
118,1417
118,9525
118,73
119,4291
119,4776
119,9150
119,4584
119,4198
119,4162
119,20
119,4130
119,963
119,1441
119,30
119,8699
119,1408
120,4409
120,5336
120,601
120,8882
120,2709
120,2681
120,10618
120,4567
120,4210
120,4237
120,2694
120,8973
120,1438
120,4260
120,4277
120,873
120,4671
120,5227
120,10680
120,9637
120,3385
120,977
120,9217
120,9682
120,61
120,5363
120,5295
121,8753
121,9154
121,9064
121,20
121,9638
121,4296
121,1068
121,2726
121,2671
121,10686
121,2709
121,873
121,9534
121,9077
121,9037
121,8853
121,4257
121,4311
121,1441
121,4303
121,1498
121,8950
121,2751
121,8859
121,8791
121,8887
121,8837
121,4244
121,6181
121,2720
121,4372
121,5397
121,10563
121,2710
121,8489
121,4115
121,2669
121,5358
121,2712
121,4210
121,8860
121,5459
121,8895
122,10567
122,4731
122,5363
122,20
122,2719
122,4130
122,9695
122,7395
122,8851
122,10566
122,8848
122,4210
122,8847
122,4539
122,4204
122,10611
122,10579
122,2850
122,4125
122,10655
122,8846
122,4277
122,61
122,4242
122,4246
122,33
122,7422
122,8699
122,46
122,2696
122,55
122,8939
122,5362
122,8988
122,3385
122,8707
122,8862
122,2553
123,2188
123,1439
123,594
123,8924
123,8862
123,3385
123,10728
123,5264
123,5364
123,4313
123,1437
123,4567
123,10668
123,4218
123,5402
123,9005
123,4236
123,4311
123,8829
123,4163
123,2205
123,8828
123,5406
124,5446
124,8955
124,2681
124,5410
124,2698
124,5457
124,4303
124,2766
124,9150
124,8947
124,1441
124,872
124,9579
124,5462
124,4143
124,602
124,5277
124,4117
124,2684
124,9217
124,4251
124,4141
124,4122
124,4145
124,4259
124,34
124,4106
124,20
124,4405
124,4454
124,9540
124,4190
124,639
124,46
124,8709
124,5930
124,4539
124,35
124,4408
124,871
124,1552
125,4291
125,4210
125,1441
125,1069
125,10667
125,4277
125,8846
125,4615
125,3385
125,4242
125,20
126,1420
126,1211
126,9534
126,9254
126,8858
126,5320
126,8887
126,8781
126,8834
126,8888
126,5656
126,9695
126,20
127,8728
127,4409
127,8750
127,4291
127,5235
127,5364
127,4257
127,4130
127,5446
127,20
127,8935
127,6181
127,8847
127,5436
127,4114
127,8741
127,8732
128,2684
128,20
128,4136
128,4210
128,4405
128,4173
128,4539
128,873
128,4169
128,5182
128,4257
128,10627
128,4318
129,5272
129,8696
129,5193
129,5357
129,46
129,4253
129,7560
129,8737
129,7416
129,8851
129,9534
129,4191
129,7426
129,9681
129,4242
129,5391
129,4200
129,9496
129,4155
129,20
130,8862
130,8933
130,4130
130,2691
130,5332
130,8781
130,2673
130,4409
130,2719
130,20
130,8738
130,3014
130,2705
130,2692
130,4291
130,2659
130,5465
130,3047
130,4539
130,2209
130,9695
130,4147
131,4967
131,4350
131,4345
131,9312
131,7459
131,9115
131,10773
131,9070
131,4338
131,10775
131,4580
131,20
131,9670
132,4689
132,1727
132,4334
132,1749
132,4267
132,11109
132,6247
132,8320
132,5184
132,5228
132,321
132,1888
132,4622
132,1836
132,4766
132,4354
132,4515
132,9928
132,4612
132,3408
132,4388
132,8489
132,4521
132,5240
132,4228
132,9591
132,8392
132,1404
132,4539
132,6477
132,5823
132,9695
132,5275
132,10599
132,4191
132,10579
132,5930
132,5482
132,9809
132,11283
132,9830
132,20
132,4617
132,244
132,1788
132,5272
133,1417
133,4459
133,1431
133,2484
133,4198
133,2739
133,3105
133,1017
133,487
133,2092
133,9442
133,4213
133,1684
133,61
133,3112
133,146
133,8684
133,9762
133,6598
133,3143
133,214
133,2018
133,6708
133,3192
133,4678
133,8954
133,9044
133,9083
133,9322
133,9461
133,9688
133,10349
133,5633
133,9289
133,4296
133,4346
133,7402
133,4935
133,10365
133,11489
133,11590
133,4388
133,9796
133,9779
133,4804
133,4750
133,20
133,3012
133,8751
133,2059
133,905
133,7298
133,5386
133,6821
133,5564
133,303
133,4940
133,4932
133,6782
133,5869
133,6567
133,5769
133,6626
133,6919
133,5775
133,3258
133,4707
133,6530
133,5726
133,10263
134,1759
134,8977
134,2542
134,1916
134,9713
134,9769
134,10008
134,9638
134,10046
134,3059
134,1979
134,9689
134,9177
134,3168
134,9564
134,8490
134,4824
134,9048
134,6715
134,20
134,7602
134,9060
134,6931
134,6876
134,6861
134,6695
134,319
134,5553
134,4973
134,10679
134,4634
134,2795
134,1704
134,9796
134,10067
134,357
134,11527
134,6782
134,1507
134,11539
134,4303
134,10731
134,11311
134,9863
134,8697
134,9405
134,1784
134,5355
134,6584
134,10738
134,11473
134,10076
134,11429
134,11515
134,10071
134,4405
134,10061
134,10095
134,2731
134,10101
134,5883
134,11385
134,4935
134,5235
134,309
134,10785
134,11133
134,11256
134,11281
134,11349
134,10251
134,4318
135,10638
135,2684
135,20
135,30
135,4114
135,4318
135,4117
135,2685
135,4142
135,5283
135,4216
135,2876
135,10627
135,4745
135,2198
135,871
135,34
135,9695
135,8754
135,35
135,2428
135,4612
135,10640
135,4409
135,2692
135,2657
135,4611
135,4210
135,10580
135,3055
136,9638
136,10639
136,9534
136,4145
136,4210
136,4539
136,8859
136,5364
136,4318
136,8967
136,21
136,4242
136,9695
136,4244
136,4291
136,4297
136,10638
136,44
137,4442
137,1446
137,1443
137,1436
137,46
137,4175
137,10579
137,2688
137,1454
137,4239
137,5357
137,4191
137,4227
137,8837
137,22
137,4201
137,4229
137,5252
137,2685
137,5229
137,1434
137,5211
137,3385
137,1417
137,8860
137,10578
137,5191
137,9638
137,9120
137,5184
137,4223
137,1453
138,4249
138,4612
138,34
138,4120
138,5182
138,22
138,8887
138,4138
138,4137
138,4242
138,49
138,4111
138,4210
138,4617
138,5283
138,4408
138,7840
138,8893
138,4259
139,81
139,4615
139,4352
139,5404
139,5512
139,4732
139,5500
139,5474
139,4117
139,3422
139,1493
139,79
139,873
139,4945
139,9023
139,4318
139,2730
139,5352
139,1497
139,879
139,4290
139,73
139,8935
139,10727
139,8746
139,9021
139,5541
139,4235
139,4328
139,4296
139,872
139,10579
139,1484
139,4312
139,22
139,9638
139,1496
139,10640
139,2720
139,5148
140,8701
140,10639
140,10634
140,8855
140,9637
140,8860
140,8935
140,22
140,8761
140,8885
140,4291
141,6232
141,5347
141,9040
141,10732
141,4333
141,8859
141,4617
141,1441
141,10738
141,1439
142,22
142,4438
142,4722
142,7754
142,7634
142,7749
142,10577
142,4412
142,2776
142,2347
142,9406
143,266
143,281
143,5243
143,9933
143,5469
143,11213
143,244
143,22
143,10611
143,4760
143,11253
143,11332
143,6584
143,4834
143,249
143,8076
143,4210
143,4855
143,8155
143,10577
143,4848
143,1295
143,8320
143,4570
144,87
144,6230
144,4943
144,6353
144,249
144,22
144,11244
144,4570
144,9029
144,10994
145,8475
145,8394
145,8313
145,7648
145,8396
145,9040
145,7659
145,5569
145,8794
145,7737
145,7752
145,7670
145,5656
145,2199
145,7608
145,7696
145,8480
145,8426
145,8400
145,4190
145,7787
145,7731
145,7708
145,8410
145,8309
145,2271
145,7707
145,8240
145,7630
145,3042
145,6014
145,5315
145,5419
145,10046
145,8146
145,7732
145,10008
145,8149
145,7823
145,8062
145,7989
145,8177
145,4697
145,7666
145,8199
145,11190
145,9908
145,9855
145,8221
145,9696
145,7631
145,9639
145,8230
145,9484
145,8137
145,7797
145,8128
145,8075
145,7838
145,4750
145,7877
145,8295
145,4771
145,10031
145,8700
145,7900
145,7924
145,7929
145,4628
145,4583
145,8292
145,7888
145,7988
145,8001
145,8046
145,8290
145,2757
145,9176
145,5246
145,4327
145,8047
145,8096
145,79
145,8265
145,7544
145,5490
145,8235
145,5980
145,4689
145,7480
145,22
145,8391
145,2187
145,8233
145,7468
145,8126
145,2751
145,4787
145,4845
145,1784
145,8383
145,8856
145,5258
145,8125
145,8774
145,4647
145,7627
145,6674
145,6231
145,6534
145,6236
145,7599
145,7622
145,4162
145,4645
145,5807
145,6475
145,7635
145,2967
145,7647
145,7532
145,3008
145,3483
145,1809
145,8336
145,7533
145,625
145,944
145,7578
145,6711
145,4121
145,7734
145,7613
145,7557
145,2866
146,7657
146,4786
146,9534
146,8858
146,7592
146,4617
146,5277
146,10636
146,9552
146,7640
146,4583
146,10727
146,22
146,6969
146,6729
146,10666
146,2923
146,10638
146,6672
146,11213
146,6564
146,11351
146,6536
146,6486
146,7454
146,7507
146,9040
146,11253
146,11495
146,6008
146,7537
146,8735
146,8702
146,1464
146,7569
146,5500
146,4359
146,5924
146,1491
146,9171
146,1471
146,5315
146,4238
146,1468
146,1783
146,1459
146,10586
146,4361
146,6602
146,10572
146,1458
146,6693
146,1324
146,141
146,5967
146,4314
146,9855
146,10571
146,2427
146,1912
146,8710
146,9779
146,10603
146,1947
146,8392
146,1749
146,5916
146,5555
146,4971
146,4675
146,10639
146,4503
146,4432
146,8507
146,10745
146,4306
146,5234
146,1971
146,1948
146,1898
146,1789
146,1754
146,1662
146,1623
146,1604
146,1441
146,11099
146,4608
146,10686
146,10038
146,8947
146,11353
146,10756
146,10796
146,10795
146,10758
146,10566
146,10752
146,11236
146,10749
146,11520
146,10743
146,10271
146,10107
146,10097
146,10081
146,9961
146,9667
146,9566
146,8471
146,11530
146,9311
146,11554
146,10827
146,11559
146,11565
146,10010
146,4436
146,10699
146,4791
146,10801
146,1663
146,9730
146,10849
146,11346
146,11308
146,11251
146,8821
146,11367
146,11137
146,5484
146,11199
146,11198
146,11178
146,7549
146,11369
146,11093
146,10044
146,11085
146,11068
146,11055
146,11011
146,10961
146,11384
146,10960
146,10708
146,10926
146,11462
146,10711
146,11477
146,4312
146,11125
146,11075
146,10634
146,6106
146,4153
146,10696
146,8511
146,10584
146,8191
146,10732
146,8185
146,10585
146,8175
146,10684
146,8174
146,8095
146,8094
146,8048
146,8042
146,9161
146,8041
146,8039
146,8026
146,4236
146,7983
146,7970
146,8857
146,7828
146,9921
146,7698
146,8091
146,11064
146,8742
146,9003
146,10757
146,8878
146,10071
146,1433
146,4995
146,1534
146,10994
146,4152
146,4616
146,9207
146,9196
146,9067
146,8971
146,8751
146,10604
146,10985
146,8192
146,8847
146,4333
146,10739
146,8376
146,1492
146,8356
146,8296
146,4228
146,8282
146,8575
146,8701
146,8193
146,8225
147,4216
147,10112
147,4798
147,8490
147,6695
147,4584
147,11678
147,10524
147,9921
147,5145
147,497
147,522
147,5160
147,63
147,10599
147,5113
147,4896
147,10585
147,2549
147,2119
147,2083
147,7123
147,2065
147,4608
147,4575
147,46
147,10512
147,4848
147,10488
147,8887
147,4979
147,4724
147,11439
147,2399
147,11351
147,11253
147,1473
147,10775
147,10076
147,10537
147,10531
147,10526
147,10514
147,244
147,2879
147,10044
147,10374
147,314
147,10010
147,9977
147,6530
147,7105
147,11470
147,10261
147,10274
147,10345
147,10379
147,488
147,3046
147,467
147,10237
147,460
147,2545
147,407
147,394
147,10383
147,10412
147,10453
147,10459
147,450
147,495
147,11796
147,10209
147,9896
147,2156
147,2151
147,9604
147,2073
147,1814
147,1288
147,585
147,530
147,9939
147,10160
147,526
147,525
147,518
147,505
147,10181
147,10194
147,10469
147,9802
147,10507
147,10534
147,5592
147,11605
147,11612
147,11657
147,11673
147,4539
147,11694
147,11493
147,11717
147,10735
147,11825
147,2667
147,9770
147,4281
147,9630
147,6508
147,11761
147,11487
147,2687
147,11485
147,10535
147,10640
147,8851
147,10549
147,10559
147,11073
147,11162
147,11181
147,11211
147,88
147,11230
147,11413
147,11199
147,11417
147,11437
147,11446
147,11463
147,10510
147,9552
147,9734
147,2420
147,5974
147,5907
147,5889
147,7354
147,5620
147,5524
147,5518
147,5993
147,10683
147,7358
147,7361
147,7363
147,7365
147,5174
147,5171
147,5169
147,1404
147,6369
147,4619
147,7349
147,7122
147,7145
147,7156
147,7162
147,7197
147,6994
147,6976
147,7242
147,6960
147,6870
147,6868
147,7253
147,7257
147,7264
147,7308
147,6803
147,6781
147,5167
147,2178
147,5116
147,5077
147,3353
147,8510
147,3349
147,3236
147,2930
147,2548
147,8654
147,8468
147,9093
147,9153
147,9193
147,9528
147,5163
147,9565
147,2483
147,2439
147,9116
147,8270
147,7891
147,3357
147,7369
147,5065
147,7372
147,7380
147,7382
147,7385
147,5049
147,5045
147,4997
147,4951
147,4933
147,4913
147,4907
147,4568
147,5123
147,3998
147,10589
147,5103
147,521
147,7102
147,1464
147,5563
147,9564
147,4364
147,341
147,1065
147,7303
147,22
147,7310
147,9689
147,4834
148,1524
148,9648
148,227
148,2815
148,9984
148,1824
148,11320
148,1753
148,10835
148,7198
148,4583
148,6575
148,5305
148,266
148,8781
148,4381
148,4834
148,4735
148,1507
148,10640
148,7129
148,9899
148,9796
148,5022
148,6238
148,9768
148,8885
148,9770
148,9854
148,5034
148,1562
148,8859
148,146
148,9508
148,6266
148,5465
148,9534
148,6104
148,9325
148,9580
148,9053
148,4550
148,10786
148,403
148,6145
148,10710
148,2180
148,5282
148,9737
148,1594
148,2959
148,5208
148,95
148,9909
148,11543
148,4802
148,5487
148,9986
148,1463
148,4365
148,1668
148,10771
148,1735
148,3209
148,5365
148,5633
148,5592
148,9670
148,6703
148,3125
148,5593
148,4770
148,5160
148,4352
148,4849
148,303
148,11832
148,1829
148,1894
148,5559
148,9207
148,5791
149,6580
149,9963
149,187
149,9992
149,9942
149,5313
149,3084
149,9986
149,1217
149,6703
150,4160
150,5364
150,8878
150,8783
150,5366
150,23
150,44
150,5363
150,8728
150,8761
150,4539
150,4318
150,8855
150,4216
150,4225
150,8775
150,9695
150,10658
150,9658
150,8791
150,8674
150,8707
150,4609
150,5230
150,8860
150,8794
150,8742
150,8731
150,4244
150,2724
150,4722
150,10656
150,10670
150,9635
150,4117
150,8781
150,8941
150,8764
150,9120
151,3499
151,3550
151,3510
151,147
151,10926
151,545
151,4672
151,562
151,1067
151,2372
151,4406
151,3445
151,3502
151,3495
151,10753
151,3494
151,3585
151,25
152,1552
152,4125
152,10666
152,4236
152,4117
152,4116
152,4318
152,4150
152,4210
152,9695
152,5347
152,1438
152,5397
152,8782
152,4244
152,8674
152,8696
152,4234
152,4242
152,2691
152,8866
152,5363
152,4163
152,4442
152,1443
152,26
153,6181
153,8729
153,1457
153,4242
153,5232
153,4210
153,873
153,5399
153,8883
153,5184
153,9695
153,4405
153,4442
153,30
153,8837
153,1438
153,5258
153,1462
153,4155
153,8874
153,8800
153,5391
153,5277
153,5320
153,4190
153,5368
153,8846
153,5347
153,8862
153,8751
153,8696
153,5242
153,9534
153,5364
154,8692
154,10673
154,5364
154,7549
154,2691
154,5363
154,4242
154,8695
154,4210
154,8781
154,7395
154,4193
154,4163
154,49
154,2695
154,8847
154,10666
154,8696
154,9695
154,2696
155,2701
155,26
155,8848
155,4442
155,61
155,1439
155,2694
155,4193
155,1438
155,10666
155,8914
155,2681
155,5292
155,9402
155,10670
155,2709
155,49
155,2695
155,2712
155,5363
155,38
155,1436
155,8988
155,5442
155,2703
156,7434
156,4227
156,56
156,2205
156,4163
156,7418
156,2216
156,7419
156,58
156,2687
156,5403
156,73
156,89
156,4292
156,5363
156,26
156,63
156,7430
156,67
156,7444
156,7447
156,68
156,4291
157,5290
157,58
157,2208
157,5387
157,1411
157,3014
157,5212
157,4250
157,5259
157,4225
157,1410
157,1412
157,4278
157,10676
157,4279
157,6461
157,4228
157,876
157,874
157,10647
157,10655
157,882
157,5328
157,62
157,4251
157,26
157,875
157,56
157,5386
157,36
157,5202
157,7408
157,10601
157,4165
157,10577
157,52
157,5182
157,1420
157,57
157,10611
157,1446
157,639
157,4147
158,5262
158,8791
158,4218
158,8846
158,10641
158,10665
158,4169
158,26
158,5487
158,8489
158,4210
158,4163
158,32
158,49
158,8883
158,4242
158,4211
158,533
158,4107
158,4539
158,55
158,8694
158,4125
159,2726
159,45
159,5527
159,9021
159,2751
159,9105
159,2684
159,5478
159,2747
159,9034
159,27
159,2730
159,4647
159,2722
159,8241
159,81
159,10727
159,2748
159,10683
159,2720
159,2967
160,1425
160,4539
160,4192
160,3548
160,1472
160,9064
160,4722
160,9431
160,4294
160,2384
160,9075
160,6285
160,2726
160,9640
160,9649
160,4333
160,4508
160,2715
160,8731
160,1627
160,8742
160,9606
160,4191
160,11076
160,8834
160,9619
160,4391
160,4405
160,27
160,4721
160,4173
160,4723
161,9217
161,4299
161,9455
161,4397
161,2259
161,27
161,10807
161,9754
161,6360
161,8769
161,4690
161,4760
161,4456
161,9330
161,3549
161,7553
162,9682
162,4213
162,4770
162,5633
162,27
162,9278
162,964
162,4575
162,6321
162,4448
162,5496
162,4541
163,4253
163,965
163,1405
163,960
163,4380
163,963
163,8676
163,1469
163,4388
163,4676
163,3398
163,3409
163,4157
163,9844
163,969
163,6206
163,5684
163,1543
163,4254
163,4142
163,4154
163,4155
163,6161
163,4765
163,4700
163,9181
163,4352
163,4507
163,4146
163,5606
163,4481
163,4232
163,4381
163,4744
163,4372
163,4143
163,28
163,5343
163,4422
164,8737
164,9695
164,2205
164,5446
164,10582
164,8691
164,8754
164,8781
164,8766
164,30
164,4408
164,5656
164,9579
165,8489
165,30
165,9150
165,8769
165,5358
165,4114
165,8847
165,5249
165,61
165,8790
165,8771
166,2198
166,2428
166,4220
166,5408
166,44
166,8841
166,30
166,10599
166,8754
166,6368
167,5228
167,5324
167,5190
167,4195
167,10579
167,44
167,5363
167,8695
167,8835
167,30
167,49
167,4236
168,2694
168,873
168,5182
168,5364
168,4246
168,4145
168,1417
168,52
168,30
168,4210
168,4218
168,2684
168,5190
168,3385
168,1441
168,4277
168,6203
168,5363
168,4612
168,535
168,5397
169,9308
169,5239
169,4257
169,4213
169,4263
169,5283
169,8784
169,4679
169,30
169,8862
169,5242
169,8877
169,4163
169,9637
169,5930
169,4318
169,4210
169,10579
169,4671
169,533
169,9217
169,8702
170,9496
170,30
170,8859
170,8741
170,2696
170,49
170,8855
170,4242
170,875
170,8847
170,10641
170,4251
170,5190
170,10667
170,8489
170,1441
170,10666
171,4296
171,5505
171,8969
171,9060
171,4612
171,8979
171,5363
171,8782
171,30
171,8781
171,2709
171,8792
171,10579
171,5182
171,6181
171,8709
171,10629
171,8674
171,2953
171,9217
171,873
171,8695
171,4181
171,8861
171,10599
171,9695
171,8761
171,5239
171,4183
171,5235
171,8696
171,4242
172,4539
172,1409
172,4239
172,4115
172,5364
172,1408
172,8771
172,4142
172,4244
172,5228
173,31
173,44
173,8751
173,5363
173,4163
173,1408
173,2671
173,4145
173,2696
173,4210
174,1473
174,5418
174,5466
174,9682
174,7560
174,4296
174,8890
174,4210
174,9638
174,2696
174,2205
174,9829
175,5298
175,2713
175,8889
175,3385
175,1438
175,5487
175,9534
175,4332
175,8777
175,5421
175,61
175,4617
175,5420
175,4615
175,8846
175,4236
175,2239
175,5418
175,1455
175,5870
175,8241
175,9021
175,873
175,1463
175,4692
175,4249
175,5340
175,2709
176,10691
176,4230
176,10934
176,4897
176,9636
176,8970
176,11775
176,11330
176,9165
176,11253
176,5743
176,193
176,5617
176,4524
176,1740
176,539
176,190
176,5627
176,184
176,4199
176,2850
176,4413
176,4281
176,562
176,3587
176,7448
176,4713
176,10647
176,7694
176,11088
176,11185
176,8699
176,315
176,34
176,1960
176,965
176,10646
176,46
176,10680
177,6782
177,2922
177,8971
177,10270
177,3118
177,9778
177,9909
177,5439
177,3116
177,2888
177,6186
177,3115
177,2201
177,9918
177,2207
177,2021
177,3126
177,2744
177,9901
177,1885
177,1918
177,1949
177,1970
177,8786
177,1975
177,2009
177,2014
177,10189
177,9936
177,9874
177,875
177,4379
177,10333
177,3132
177,3128
177,2894
177,9645
177,2279
177,8839
177,3113
177,3052
177,2299
177,2487
177,2499
177,2502
177,2982
177,10010
177,9013
177,2511
177,2749
177,2753
