102638,101710
33521,400206
30625,2838818
17728,
433345,12479
467511,14804
9931,1167822
766514,
42622,292352
138765,99409
764028,5333936
652178,5310429
9948,9996
9943,11793
9907,28788
9816,2498079
383402,596226
371078,354981
51765,
42622,389704
503808,
5756709,5755686
1080177,
64906,308082
32539,29090
5527164,
1141112,16141
443968,
218344,205857
986319,606250
26616,13915
2191259,585371
5031602,424342
106555,4978664
15559,22647
27095,26593
13917,13842
13843,13915
27085,13844
2191259,718195
65313,117211
313952,360582
310675,4978664
13843,585371
3614350,585371
13843,
370777,4605569
4774756,
90255,90248
38987,197719
1272080,366445
4993614,4995246
4998370,9262
4992438,
4992438,4995246
4998370,4994634
4997564,4998006
4993614,2269464
21368,
4487656,1568971
4601951,29745
12676,1568926
4450427,4601247
12675,12677
13101,11765
887906,1557477
16399,
9430,11086
569128,610057
491693,14044
610057,
125347,29459
11388,569128
1137362,610057
9335,1267372
693323,
153807,632851
113999,
76506,403732
28485,23256
22831,1211851
5680106,
840984,830077
391006,965291
697167,382591
1187165,
382591,22831
23256,953267
608381,
3195905,279450
25225,
1558026,22270
154854,637132
1290833,1992211
96696,254092
20753,238087
152371,361671
96610,62575
794890,202937
900129,11543
1218837,862982
5805093,498503
611188,
13063,16646
862982,10801
1218837,705835
1093258,11543
700438,235607
604228,507513
507513,297854
32142,390917
420811,473186
2587456,366621
637304,4078071
4078061,265679
25529,502191
703345,1496318
947479,1273994
16284,1063975
769922,1557948
724311,981951
849018,981770
1055985,1065850
1056128,1056128
808915,1095140
208946,1040842
883730,5237130
4772829,2270010
1030597,1151124
33135,502191
502191,1552995
210852,3551661
1393249,1393249
274649,1310794
502191,
1464883,13333
4454625,16305
963475,4450219
4450219,4450219
947479,1602420
769922,724311
1557948,703345
12478,12362
13187,119439
3936833,4075811
4076203,13184
15411,1374412
366621,487535
654501,2587456
420811,894036
4007931,9319
1005505,213134
573777,479789
1351180,10744
3313702,1287292
632781,5387539
51453,319964
11466,120025
743490,3140369
14450,1446178
291684,823787
582635,1402441
677862,187162
2784859,367782
787724,279262
1139240,13012
48136,530073
612400,17722
1344131,565277
866517,297854
11537,10647
10877,759736
11668,755705
13065,1065282
14701,13060
10531,47687
235607,1008518
10716,10713
659422,11329
96944,479789
9763,9763
11466,10721
2658306,446424
243409,10721
1207326,1218837
1140009,1209933
4607030,862982
2158038,5011822
1536687,224399
788270,788262
39074,1536515
1536092,3735772
132817,787693
616701,4448971
1463503,4005014
820116,794893
1237606,
862982,11543
5001302,862982
900129,498503
862982,10877
10541,10647
971129,10531
862982,971841
4645465,725265
16433,1204145
5311534,
5309392,5309182
5306562,1204145
16433,16433
725265,431273
16304,16776
299405,15476
18401,18401
10647,10877
12603,
11552,10531
1237606,12924
4899383,12915
12913,1231600
534365,411593
59420,67127
34646,907720
397683,424942
69738,1479520
221017,550042
85519,1157739
447914,453830
534365,1242651
1345974,851671
1149494,1389124
596236,
1237606,23989
4346378,3912634
521837,
862982,862982
10716,10713
659422,11329
3789823,5006557
279262,11304
659422,10713
10716,862982
5001302,862982
33237,10647
10877,23129
16649,197267
4607030,23443
10801,308470
11543,4760468
862982,420820
1008518,10716
10713,659422
310111,11304
224021,461859
578238,11304
279262,11329
3452518,659422
10713,10716
11605,1237606
10657,34075
23771,1474520
1474523,916173
23769,709151
1428959,3310269
11318,
11329,11330
1218273,328636
935892,3116837
3371373,419281
1402441,11304
11304,279262
1014514,664044
11329,659422
10713,502728
10716,10650
10877,10647
16649,10713
659422,
279262,13007
1035647,1218273
561305,664044
11329,3424847
659422,10713
10716,1208230
4412639,3530384
1344532,
62744,14554
1098601,9410
1072316,1295572
44471,3790838
1059382,229201
27828,12430
43639,178300
85213,5652998
843025,23275
10075,886262
20703,20705
2001493,19959
24956,797975
195791,10202
1754723,5540211
5538939,202090
202090,5529764
986316,354807
158625,5500038
24956,19959
668535,26106
9410,38449
15255,497669
15389,538500
497669,11013
17831,
14703,226248
4995246,
5283453,5152952
4994634,4998006
4997564,9262
9370,
4992438,4993614
4998370,
5077027,2269464
32100,9262
9370,
5107739,13539
213212,456238
11384,
212573,10669
10428,316637
4256132,
761869,111604
4735457,12763
315326,24963
19542,
473187,162641
10190,
467903,1042782
10190,
615740,1334310
12855,293372
1101996,1370144
442508,442521
624456,3203682
543159,1512511
248549,712813
80461,1015111
649422,649445
649437,645279
38358,3366563
539390,77466
776416,3247401
1337682,779929
5821610,669111
238097,99002
570900,379018
5819223,5819169
1704002,5818549
5818309,5817469
949465,1703706
5817069,3120516
3131197,5816747
3132356,441109
5816654,5816636
379043,441091
1177223,1452080
18747,3936497
36879,4429321
3893667,3898651
79931,13413
14718,10613
18079,18747
18742,18748
102062,939677
18747,
14093,79931
13667,13413
24710,2375764
18747,18748
1268909,1016083
415557,415557
24394,1093179
102128,5714118
3269311,14718
10613,347395
914527,914612
32286,310798
102080,13256
423045,23015
1268365,14744
5705262,62861
18747,5696858
996819,3936497
14718,
5299627,939859
5650206,18747
18748,13282
14253,13251
512083,18747
18748,1095791
1412464,4437493
636994,1070146
223554,260742
4448318,2063177
14718,1433990
80607,
125523,13413
469982,81104
21831,70582
13221,13217
111776,
255173,38146
371013,3740655
53310,53301
3893667,3898651
304796,44518
687155,33566
599665,
3189618,3109870
5238852,542695
3109870,599665
1199350,33566
297141,687155
22174,
1337682,4233630
79931,102564
3898651,
13663,14093
79931,1918722
221618,1469073
125523,3740655
14473,
79931,13665
125523,38146
491562,1136064
4900088,19773
1414595,38146
38146,
13217,4837275
125523,13413
525027,68699
894095,894095
1701278,1061016
17790,13413
13664,79931
936970,13415
215021,209161
215021,209161
215021,209161
209161,128938
209161,128938
1036193,306029
507652,1900859
81072,
1434515,33610
21555,687912
414369,
49831,4838031
19542,1023482
77346,5819700
313919,313919
19542,9410
4997564,4995246
4993614,4992438
56766,353526
5347936,32606
32606,447038
4126205,243655
892917,1568215
66362,
34588,200521
40569,
56522,353338
104989,13017
40569,424595
129331,66546
243655,353526
120486,5347936
116234,51988
5309259,428274
34588,51824
32606,34588
5045224,
353526,490908
40655,40569
151236,5045224
179972,26528
1456334,
56766,59922
59767,27439
64724,745885
32606,
1509267,32606
23812,35072
500468,1321903
24375,8964
10427,3191675
86559,5498260
17269,5219342
61632,
502190,799259
22086,43073
13049,19596
643654,61285
9411,19596
314097,316144
80642,
32337,13049
48918,
68496,302859
23157,360574
164363,19596
21093,73461
595442,19596
157746,15730
19596,13049
19596,205639
32337,125045
19596,91857
1048811,1150808
18951,83140
18416,40487
148251,352343
446507,9411
517498,
125045,316144
19596,152730
32337,13049
72318,9411
316144,942030
19596,32337
13049,
125045,61285
9411,314097
120655,68496
26572,
157214,125086
1456216,616302
22704,
420315,21714
5795051,
420315,78290
120362,
43638,9453
20922,9223
480992,1589471
18452,
820726,5310401
9241,316637
16238,
5535878,37156
5553117,
420315,21714
1502891,9225
18568,396667
21714,78389
1067829,11384
5446526,
420315,21714
9223,
18758,22086
420315,1502891
420315,21714
1502891,9241
420315,21714
4995246,
4992438,23257
21714,31928
78290,
4997564,9241
4997564,
4992438,480992
20063,9223
15478,396667
420315,78290
21714,85830
9313,21714
9262,4946172
21714,420315
21714,
1589471,18758
23257,15678
724458,
9256,18417
9241,4256132
316637,13031
5843340,3656737
3728875,197494
3656737,3728875
3656737,980838
560833,5687625
5687604,2555881
771847,
197494,101895
4644928,278683
340273,589918
2620675,110554
942079,1387550
1105038,1402569
307972,545770
5612365,175031
13636,5552221
68753,4177796
825471,1101255
717205,5538597
2201134,13641
3656737,3611236
3656737,980838
1577669,313995
5305401,197494
50579,663364
3611236,5305401
13496,176536
24963,
228927,22833
76686,1239359
622483,
501524,5120190
5046567,781989
1126901,
5046567,76686
22043,33347
22833,
24963,388797
13496,
4935494,13496
758476,89739
89775,9410
262181,4580468
15624,66347
20918,9410
23524,
13496,3656737
18417,42740
1222194,37156
9337,37156
316798,1034774
539622,37233
187473,190573
200569,183125
183125,5285703
1356456,867419
788317,344413
3979297,1245617
190573,183125
188374,1151466
583992,1245617
3370604,190573
4990197,
1009394,1707116
722245,604324
1450293,154012
175789,1434891
244138,
9627,9191
106599,1574328
5139463,
513526,29453
56587,
4879674,10411
54475,1357650
51931,1251322
35163,560307
64620,1251322
1251322,1033533
24969,
25752,23065
83171,
5702934,34519
45144,45152
5603852,45152
50853,810216
1322453,
37467,120428
27899,45139
13427,
23161,146770
24488,25752
19858,13427
1322453,19502
925136,
420315,21714
164491,
1322453,19502
1223950,432370
438869,535429
438869,
438869,535429
8977,23372
17003,
114163,11102
220824,
1564147,1157716
4235163,
513857,23372
22523,38467
38468,
1356363,140386
403820,165733
5305317,930531
9152,
42565,17795
583189,349192
33189,
1018889,641806
512297,789608
587084,4674882
1218124,
267706,91717
225806,590540
120093,
5397446,27235
3742225,5448068
91717,5397446
760776,
1374203,1225957
316642,306873
171680,487953
390185,23372
10259,9410
1315877,30755
5235315,10800
723262,
325367,3108670
227050,171538
864658,4105997
507975,
43730,28457
1374657,
2588690,412375
1028483,2588728
2588746,
859113,2588762
1027964,2588756
2588718,2588746
1595580,2588798
3657557,30122
4818544,1121486
3657557,72555
532635,19542
23523,9410
316637,9410
26106,461295
9362,22079
26106,9410
123535,
353399,10259
629130,1287741
89732,9410
26650,18266
26650,
4993614,22446
491693,31928
17831,
49904,10475
197305,232536
22446,72721
99095,
9410,10259
484743,15684
485245,
15684,23261
19542,16931
1335613,19542
198470,12802
110849,1136212
1017185,894423
5228409,245667
850233,196552
198470,1668708
12802,931181
328467,19542
1567303,
1592967,34620
998124,
1582288,1127338
1127338,
4016613,22161
378411,68405
22161,
4834924,2587078
297372,24592
17397,22161
77539,
98423,35010
39085,464299
55343,98423
101855,
86450,36268
894302,618423
134002,136406
1232358,25256
45953,59886
9883,55386
558076,
19684,85354
209045,1561092
152222,10754
12824,14496
157929,64464
940584,
85354,209045
3355592,1561092
10754,12824
68425,390241
66347,215251
12824,15405
839281,308447
10061,9422
9240,9418
11013,435150
5535878,12824
2661522,10526
12824,152222
119828,10754
215251,10526
12824,9423
4841710,372051
9233,9252
14866,
215251,10754
96590,119828
12824,4841710
209045,593087
1513546,68425
10526,96590
960106,12824
10754,
152222,209045
169658,152222
328130,874485
152222,
56844,42362
1037649,718760
19684,111094
209045,
58178,202854
559537,
648711,243345
372051,487506
249700,
874485,274609
5087856,293064
5098200,154870
383786,5087856
209045,1561092
648711,5045191
23787,
55736,126637
68425,152222
262089,209045
1561092,292628
152222,
36163,56314
708952,43105
4841710,4807354
14866,
12824,955423
1063767,139114
236845,287432
18974,265474
1144693,160093
274609,372051
209045,1561092
316554,101415
296625,279160
175190,236845
1566732,
16565,5655700
58416,19860
14802,25510
21714,420315
152342,
12824,21714
420315,21714
420315,
260782,10674
19061,
21714,420315
420315,158013
10754,21714
420315,152342
5448684,37916
9223,5446526
21714,420315
9371,21714
420315,420315
21714,21714
84681,10745
709919,
10062,12003
4413746,26920
158013,
420315,21714
4992438,420315
21714,420315
21714,420315
21714,17831
420315,9371
21714,420315
33560,62067
158013,107368
30660,101476
231605,43638
316637,4256132
1350895,41855
1530195,4731806
392084,
784177,1541480
730762,1010423
197190,
241805,18565
46272,784177
1541480,
67765,71631
23587,71327
35670,4731806
784177,19448
1541480,
19000,4413746
71327,
1513353,1349730
492465,
205599,278976
17017,
1318795,393461
13470,11962
13470,84467
409493,22831
25399,33472
63403,530915
348346,139858
54214,4738913
670800,35902
62666,447384
4738913,47045
11365,1137362
10676,
67602,1464402
621260,28316
5153597,9260
9262,
28316,72080
4841422,
31324,4769339
28316,865522
21714,682856
32282,3099277
420315,5446526
21714,18268
21714,78290
21714,78290
200282,21714
358237,316637
4256132,
88539,4654767
2871232,19023
1238547,
73799,18230
16135,
1344687,438064
1008826,1272910
328754,856984
356583,25973
1163367,438064
365082,
59155,328754
159828,12370
328754,438064
856984,
32681,328754
326185,328754
627250,328754
24963,1421577
146364,106840
107517,2657850
201969,199667
721003,417371
328754,17169
856984,
1442250,876385
1442250,26861
127821,5587810
436866,655420
565362,1296166
5273997,5271525
564002,
1403670,426909
4818742,4806334
4779872,4777541
5810648,5810612
1100067,5518495
1100067,5518495
789324,5810648
2140388,1365850
5810648,5810612
5810516,1100067
5518495,1100067
5518461,5518495
789324,1185917
2004371,3346312
917486,501643
5314652,3988594
701019,5518415
5757963,5518495
789324,1170824
3344692,5518461
1040413,3795480
2105487,5721002
3241151,
941425,1132640
1162535,623155
4644784,1305901
297735,297735
1407738,1365850
1287099,
852521,942132
5609089,1126698
2184624,3790763
5608738,1562031
942132,1126698
5548345,5548225
942132,1126698
5541238,3205934
5167336,2141513
2141138,789324
5518495,5518495
5518461,5518415
1100067,789324
1144703,942015
1144691,1050428
1084152,1450952
1450952,5502050
1365850,1562035
414742,252355
596402,3834130
789324,474789
1100067,
1136214,3008756
4439873,5442983
339590,330604
1100067,449499
823445,1397037
948650,1113664
5055452,5387550
949038,1100067
4358931,789324
2004371,1365850
1149422,3512726
5345846,2502837
1343728,1343742
1343810,5344778
1005126,480235
1171916,275330
480627,770546
276548,478687
962313,265253
213333,704209
771627,564163
450715,5235953
5236182,5233577
3656077,4708923
622484,190438
771723,838376
1381231,190268
1430806,1359564
190321,1430634
622225,1359547
190844,190119
3727738,204984
205029,258032
376594,1134595
299277,35571
2445544,186526
1150241,5056169
258237,258227
35486,495209
838846,603055
1443795,160703
732647,917007
387182,230070
680218,1467118
1467157,1467071
1467015,1466852
1466910,1466824
1466963,1467163
1467177,1467184
1467210,1467238
1467300,1467271
583142,1397183
1369708,1430789
3832273,3832015
3832147,3831871
3832405,708531
5330716,1365850
1192740,1427405
1427401,1427386
1427408,1381405
1289458,
1427396,5299287
3801117,499790
729347,933531
765389,66506
1463988,3606954
988613,640278
1183410,407909
1569989,1483881
1483878,1483910
1483445,1483982
1483666,1474002
811653,897197
649186,745377
1483921,1483684
1483491,1483531
1224627,1224759
1224732,1483482
1224588,1483894
940467,940412
940379,585166
935340,579923
940344,1373818
626504,431185
1468632,1224472
2933418,682206
2079004,1584077
56479,971052
902171,149301
1402514,1286247
258886,4408969
4408857,1054203
1326424,886571
457334,2038658
1496687,1013010
4900658,648782
829384,103495
2743626,1134510
2326913,1113664
3814930,1247325
1365850,
5230809,1365850
1175622,3310773
1192684,5053589
1314642,1365850
1175635,1950327
1368027,3310773
1175622,1192684
1860308,
5167716,5167336
1192684,3310773
1175622,5167031
5166986,5166956
1100067,789324
2004371,3814174
1100067,3346312
1365850,1100067
789324,2004371
5053589,789324
3795480,1365850
5055452,1192684
1950327,1175635
1368027,5053589
2004371,1100067
789324,1040413
1368027,
852521,789324
474789,
1365850,24767
98277,14470
26646,296624
296766,1019309
26646,1558372
26646,26646
26646,783232
1059842,1464832
15521,11928
1056927,20266
814015,314200
2694366,351974
3143449,4770752
1223355,857327
304767,1157214
1238413,1328647
1342674,955135
961423,1054694
637379,1269989
637219,4385986
2159961,3138836
567035,2579785
585120,20248
680424,641867
561245,3900701
1599701,303781
641653,443988
3143575,579635
815162,1419409
3137789,3137807
976268,1149090
34831,562684
480319,1116756
502628,687935
293687,3555501
404761,376787
818603,358364
382460,376737
4680271,11968
128103,956343
1200307,922492
648519,1014410
365666,1251304
123712,72678
603331,340790
346460,4216273
2208371,884824
462911,1362788
340764,20257
430997,430955
1458349,388714
71908,1802964
340747,1199831
838244,1589516
1166154,852540
404753,
1398616,1440040
214012,356185
346937,635954
320568,964779
26400,479075
1064963,715583
26399,26398
1028155,340631
403018,346302
289647,303500
431266,208372
929856,542214
4557635,25829
1117281,3593600
1463449,230184
3664002,173538
1398116,197630
1185694,289744
425713,457695
425889,388191
1518301,120777
797487,940660
839917,1339921
11905,185618
28491,186612
3308811,4508451
1148323,718236
387152,1104059
3203954,225688
434361,64109
680285,457849
833019,81841
1815704,448001
730746,1055899
1255753,1238885
1144949,633536
4834908,39972
2400764,238482
159799,1359603
280197,615576
75682,988363
425005,40710
39000,25560
4289675,737307
204854,239405
104770,752210
1910395,1198935
759910,173862
70904,4882064
91679,4125285
1042483,737989
3566681,1262667
669056,652137
753008,1252181
748902,11929
4819822,643487
814209,1093927
914272,3561638
1030678,1109599
786593,67189
121250,1431073
376762,376602
86675,39427
363502,1979769
525489,54062
314002,115560
25874,2499087
1894629,11907
1934892,93359
414384,537760
363487,426901
984801,589529
866865,467738
907021,1463060
67634,715527
313955,175256
908287,832745
468110,366093
26451,715194
1038759,4495478
2512475,365081
1097043,126496
15519,1150236
1230563,2733243
595305,893304
120144,20260
77419,115309
915367,917590
595161,677441
345160,1181483
548545,607045
872106,358410
11932,382045
615531,424689
975562,231432
855158,430969
4415014,376716
178455,4125955
490949,34508
904006,721340
722992,430877
11928,40706
562114,1036149
813929,154411
207002,1347246
276156,78620
11911,1415061
3205379,307817
403030,11896
4845894,467155
615608,507943
1346253,3152695
1333533,788502
1529112,353385
616531,1339037
679784,26460
3561658,1232822
190520,252993
1056927,870620
333361,402686
20292,683356
4845894,
219645,70224
877184,530012
986384,221336
737633,262422
2589376,11946
280530,1247163
26448,623227
359133,13750
1157209,1852868
1578652,1024196
1055326,1269012
105497,214994
3366277,1114819
304626,356357
128142,1267560
492687,11895
122136,66782
355034,183408
72215,26077
1339949,993922
198924,20222
1042767,853851
64165,15515
25565,59491
42490,399517
994292,760207
420315,420315
140363,5795051
15653,
21714,420315
12824,9227
24587,49904
99753,11405
9223,420315
1066004,
21714,420315
9223,
21714,18686
420315,24587
420315,420315
23534,
4997564,17831
9223,43638
9262,420315
469914,2069619
21714,420315
9371,420315
18568,
1095740,420315
4731386,123535
46528,31928
15246,469914
11405,99753
4256132,13031
19542,23256
328467,19542
553360,949135
21714,9371
21714,9371
21714,9371
420315,
820726,16233
70624,18758
38449,
9241,21714
9371,420315
242926,78290
21714,9371
42950,
21714,9371
1429908,21714
9371,420315
420315,
78290,21714
18758,9262
4995246,4997564
4998006,4992438
4998370,4994634
4993614,4994106
820726,16233
21714,9371
78290,420315
42950,
21714,9371
2020206,32159
21714,9371
11365,
21714,9371
420315,
18758,820726
16233,
72530,39616
4734144,4256132
4734144,4734144
32870,30995
388499,1200251
590422,561437
790086,388693
555305,817597
1005433,596382
1148618,942060
397083,561215
561249,704206
261245,1003434
813981,755334
962299,500147
334065,500151
500158,402994
825718,99024
99021,548508
270529,150410
585144,
1355753,369872
404524,
3925443,39966
1059074,247594
5351196,
625077,192081
507814,27563
81305,5054309
1028644,1339761
4991277,
228340,495298
53023,
4638715,438011
581790,4029959
1440559,1400830
386568,1529632
3903617,1082060
3241189,1468820
4856149,
1580597,797150
264213,2872960
1085683,250568
1011624,660320
451492,1565529
451508,451532
451546,451562
359108,514971
514828,4339189
4338745,451904
328826,898145
58715,500384
678817,563369
1112953,470466
1037305,351657
2823655,1130293
508488,420099
70332,245417
587620,359025
551325,570820
302198,570807
333705,359108
451562,450285
451546,974677
450460,451532
451508,1565529
1750035,451154
1046385,451261
451264,451182
1305910,32128
451492,
950749,4937782
1561198,
4937782,4938432
4937782,4937774
1555787,
4937774,4938432
4937782,1561198
1561149,950749
950696,1418572
1526437,1561446
871020,4918729
4525969,385821
1258217,
480893,87569
4713250,608105
146527,371340
178850,623140
146527,484916
3411428,1587511
1135252,2925562
291276,146527
5795971,5750201
146527,3139253
5767394,5750201
60500,5750201
3411428,1574533
456917,1692659
5685728,
146527,711887
5704839,494086
1376317,425712
941941,5685728
267979,
146527,97981
1496374,5634274
87873,5619990
425712,1574533
312878,494086
87873,211270
68215,68208
5543513,3680945
314919,5530394
300974,5521912
1378288,1378288
32709,32719
946405,5487329
274130,41328
5479310,5329302
5151702,5151702
1128905,5161473
5151702,5329302
5161473,5151702
5151702,
1128905,5151702
5161473,5151702
5151702,
1128905,5161473
5151702,5161473
5329302,5151702
5151702,5160892
5161473,5151702
5161473,5151702
5151702,5161473
5151702,5161473
5151702,5151702
1128905,1452033
5151702,5162016
5161473,5160892
5151702,1128966
561613,330493
5109367,
133428,506565
5093586,5092976
921238,282359
2138753,432828
5059266,
943854,1793594
5052749,211270
353190,425712
445483,5046697
1587511,1376317
1574533,267979
1593121,146527
211270,87873
3467185,2094227
1934662,87873
3411428,
146527,87873
1574533,1692659
1582111,3412084
3411428,4938110
456917,
97981,146527
16399,563518
22831,1009746
1323344,23372
139986,4844816
49946,
1538048,239380
11101,41928
4683059,4552150
1328294,481201
280833,1484813
1137105,183586
481184,4460045
226900,56265
23937,11102
1104990,183586
280833,481201
446577,1137105
481201,481184
4460045,183586
596553,280833
245918,17615
214943,
245918,5805028
214943,245918
17615,
214943,245918
17615,214943
5497448,5709978
214943,15941
3479043,
931109,138582
214943,324312
284178,245918
1211926,152456
214943,
5497448,434111
214943,244116
245918,17615
1509157,
214943,245918
324312,245918
214943,
39610,324312
245918,214943
39887,
214943,62801
245918,17615
214943,50136
942944,1006646
942944,214943
305704,
214943,25314
226801,704942
305704,
214943,245918
324312,245918
214943,570702
9507,140106
305704,214943
245918,17615
214943,
214943,245918
26357,214943
245918,62801
245918,17615
214943,520516
214943,150816
1369727,1834572
1187164,9646
1933119,399962
1295868,83294
1157949,150816
570877,
138582,1463095
4818952,516788
214943,1509157
298983,226801
13792,
214943,324312
245918,17615
214943,21765
1262218,1292250
5847539,11635
855292,
935604,426898
11635,3783586
736699,5773931
11635,3783586
24907,472720
11635,11635
497191,5698210
372725,
120200,11635
3662351,11635
668817,1228693
497191,11635
358912,
11635,1170312
5438052,11611
11635,793639
3783586,11635
736699,
11635,11635
1228693,11635
1502891,17831
23534,9510
226769,420315
13075,
3783586,11635
11635,413211
689075,
934424,3783586
11635,
11635,934424
11635,644897
760135,983117
11635,812515
120200,11635
469217,
1350169,812515
331064,
2036532,440657
298854,
11635,1054688
11622,3783586
11635,9991
146927,1177378
1132035,4984057
146921,134223
146909,1218672
540823,5315952
3814678,64718
5474349,5498372
5319969,5286339
60049,647310
977594,2592730
1188451,88905
52957,
1102294,1265474
5422220,1138542
4990665,1257875
5689900,1277103
1270060,1265474
3454519,5422220
5678028,1521403
4990665,5617792
5272307,1190529
1432616,1257875
5510450,1288062
5361439,868737
1147851,879355
1138542,
5440368,4982527
5380922,1257875
1102294,771969
1486254,3186532
52957,5327872
499735,647310
5317394,
436323,1304206
263296,
1558213,87551
1109544,1412125
3301223,248074
271846,4667851
4694660,64718
84727,1183221
88971,
73362,73364
105759,4958876
76866,2320685
78459,84727
692434,
1084793,131367
86900,86900
86900,136603
127900,194122
1193077,226362
145023,
3111106,3887339
3612462,
817284,277802
101745,656935
63084,16625
63073,1103901
1251127,3856468
564706,
95562,13635
5834989,23408
18212,24908
18536,5663282
24908,5663282
18536,5821412
24908,5663282
18536,5775910
5775898,24908
5663282,18536
5773957,5773957
5773946,5773935
47042,5773920
5663282,18536
24908,5729897
5729853,
5699081,5698860
5703849,5699081
5698860,24908
5663282,18536
24908,5663282
13640,18536
1011666,505599
351795,332549
719756,1334714
47042,
14000,24610
24908,18536
24908,18536
888397,1276120
1276093,2248040
351795,14430
17360,13555
47042,
89243,199508
23822,15073
15071,5512855
19320,23826
18542,18541
24913,691083
95126,18536
418669,15062
23497,
23938,24957
18711,1581052
3020649,13660
24954,
23497,23497
23497,
23497,251187
571963,251192
251182,251176
251161,251166
251197,176719
251202,251206
61962,5214630
805323,5214630
5214630,1487312
844226,491900
491900,5127729
5125794,2619498
2619074,1160065
5138632,5137912
5136958,5130814
5127729,5125794
2612902,2619074
2619498,1160065
491900,
5084167,5084091
5084057,2862733
491900,
873499,700836
14196,3573192
4396405,499245
14197,14198
14199,14204
14200,14201
491900,4980044
870994,4978024
1177843,531403
491900,
491900,491900
14263,499245
491900,
491900,491900
869753,499245
4396405,4861584
14263,14263
14263,14263
491900,491900
491900,4729912
4727761,
1297833,746717
114199,56690
16399,14642
4208154,775705
676476,4414962
1292029,1244348
1047942,155876
678302,10466
348792,996318
1203112,4942030
743787,1203082
857312,78100
1203013,66736
26150,18520
922223,66728
325173,1584339
1297002,66723
1202977,12357
182481,473131
12356,16619
479122,687519
12836,16616
165033,16616
12800,22560
17324,14416
382558,196739
2138978,230273
2137297,13775
711713,534288
48529,280761
453493,563839
1353816,4182493
4277269,198560
24772,24781
24828,481790
159836,695645
667150,1375440
1470124,12481
1255145,
13625,811937
579306,921427
218761,161374
1266410,223725
524283,4765654
21236,53280
777335,1589644
297795,17336
18460,16606
687519,685433
12836,165033
16608,16609
11856,16611
16612,16613
425672,196739
13775,1567246
3409647,584219
168272,660924
21236,53280
1122717,2262710
1038056,1560802
510858,561214
1343124,
156956,296751
1109072,396156
160699,55561
161267,253408
12684,12683
12800,12801
991022,210861
161304,17324
22560,14416
24413,723047
473131,11856
48840,160899
12357,
5130189,16399
174960,904430
580763,5109265
1548861,1548902
205339,273556
209690,4648180
2617480,4837856
4649495,23524
281395,77441
1310228,825965
403915,403908
403911,403937
293536,
85975,993888
814763,
161729,1148148
39825,28972
50075,28972
1289457,142098
2069579,28972
33507,31454
142098,
1148148,2069579
31454,64058
30983,
34690,402089
1148148,
1360008,1148148
28972,
1219202,5217328
39825,1148148
28972,
238913,36527
1171972,28972
30066,1459461
29786,
17674,14599
33472,41028
74373,28498
33198,68349
33198,20294
51736,33948
28498,68349
20294,
687882,28498
33472,8977
163951,928909
411129,99022
260306,259566
21881,
12310,51258
610542,190593
289001,4690017
1368856,9528
319953,155626
2437003,159400
270678,787482
787870,624507
26206,741133
9632,1228155
155646,1568309
178581,21832
230029,395284
767682,857505
752835,21830
230194,991921
542073,21825
21829,178595
893895,75770
305705,21827
21826,1059369
733777,2338324
129758,39425
129624,704190
9528,9634
230506,5555197
1313158,289001
260767,3038919
5524694,
5497452,176292
1509636,5476998
47317,9191
67821,19224
9268,9858
9858,
260306,259566
1190646,40636
21881,
287323,289001
2437003,155626
129758,9632
155646,733777
991921,1286960
9528,
303835,668057
5497452,1509636
50411,81767
81767,81767
81767,81767
2429591,206551
784659,5629528
13357,5007804
1379046,1022544
2832701,2832610
2832652,178498
1249926,494309
248163,359940
713146,13947
5623986,5620764
843833,695180
2572273,843409
5202891,1496234
4686832,1485140
4057135,1485149
1501654,13425
173787,1852838
1106362,2663103
1477323,1096567
110741,3645120
4363427,2418271
2418431,2418383
2418295,2418351
3991870,5292435
50411,81767
5601410,5600926
3843518,1830051
50411,81767
1830051,5554701
5554541,3187954
50411,5554301
5336414,96534
521189,1495952
899250,96534
96537,5147860
5147915,75547
1997921,
1007038,5288171
1441555,71699
1998071,5147860
5147915,75547
75547,5147915
5147860,1998071
5147915,75547
5147860,
5147915,75547
5147860,75547
5147915,5147860
1998071,896836
71699,
47052,36042
243007,971897
319123,88154
40692,1251800
896402,666092
1057036,4769957
9519,867583
28498,132402
45929,42659
1035430,5498260
1072851,
8977,23275
79027,
58599,53386
5427651,58599
23275,8977
57056,1072851
17602,1072851
8977,23256
4636056,879507
4717297,
746069,209176
5679271,184521
10030,39616
44507,29612
44788,1067829
84681,40044
13687,176859
4955644,56554
5438823,12824
10754,10759
10685,22448
16233,78389
351719,393789
50597,1027225
101123,184521
34848,10754
10759,420315
78389,459114
265455,201935
70182,116501
4995246,4997564
4994634,4998006
4994106,4998370
705139,1180605
9411,4992438
4993614,12598
10115,230927
230977,230982
13953,44788
9568,10516
4937099,1266859
34848,10279
12019,30599
1582363,12004
819137,1291586
4802322,43638
4256132,316637
8964,21693
1754783,534614
1046995,
5815289,209492
242891,8964
45344,8964
40308,40510
10439,
8964,986675
9784,
21924,8964
8964,5365822
1400821,
133166,1056634
110461,18749
215038,1056634
133166,1513845
1056634,133166
8964,
18627,8964
8972,8964
241698,202032
41834,51820
177995,426353
71419,11810
704096,5040783
1167440,69162
14698,28277
9129,3801135
4845782,
9129,155148
63365,1251170
5773917,
9129,62869
3801135,99595
